RRID	Resource Name	total mention count
5842	GraphProt	3
6217	CoPreTHi	3
6499	COHCAP	3
6524	SRAdb	3
6538	ART	3
6705	methVisual	3
6715	Samscope	3
6781	BIGpre	3
6810	RIPSeeker	3
7093	CCHDO	3
7264	BMAPBUILDER	3
7335	DCViewer	3
7430	3D-Genomics Database	3
7453	peakrots	3
7873	PPNEMA	3
7903	ROSPath- Reactive Oxygen Species Related Signaling Pathway	3
8386	Accurate Recognition of Transcription Starts in Human	3
8442	CytoSVM statistics	3
8569	3D Macromolecular Analysis and Kinemage Home Page	3
8711	Biodoop	3
8740	YunBe	3
9032	DNAzip	3
9093	UMAKE	3
9135	BOOSTRAPPER	3
9306	MULTIMAPPER/OUTBRED	3
9789	Forsyth Imaging Services Core Facility	3
9845	Harvard FAS Small Molecule Mass Spectrometry Facility	3
10242	ABMapper	3
10356	Menelas Project Top-Level Ontology	3
10565	MethCGI	3
10751	CloudBrush	3
10814	CONTRA	3
10822	Control-FREEC	3
10839	C-mii	3
10879	diChIPMunk	3
10901	TreeTFDB	3
10902	mCarts	3
10914	SEAL	3
10962	OligoFaktory	3
11565	Temple University School of Medicine; Pennsylvania; USA	3
11801	GenomeRing	3
11849	Coral	3
11851	ECHO	3
11863	SHORE	3
11913	Meta-IDBA	3
11974	KnowPredsite	3
12059	ADTEx	3
12092	Variant Call Format	3
12145	MP-EST	3
12421	UGA Bioexpression and Fermentation Facility	3
12649	MotifLab	3
12692	MMDiff	3
12901	GEN	3
12917	NCBI Assembly Archive Viewer	3
12924	NarrowPeaks	3
12979	KungFq	3
13128	GLFSINGLE/GLFTRIO/GLFMULTIPLES	3
13243	SeqSite	3
13257	miRSeqNovel	3
13322	Trans-ABySS	3
13755	Cancer3D	3
13790	Virus Variation	3
14078	SciLifeLab	3
14265	Vector NTI	3
14291	SCRATCH	3
14326	Primer Express	3
14494	TopScan Lite	3
14602	FactoMineR	3
14605	IMG System	3
14620	HUMAnN	3
14628	ProtTest	3
14660	Zero Mode Waveguide Imaging and Analysis package tools	3
14733	TranslatorX	3
32	BlackOPs	2
49	iMethy	2
54	ChIPmeta	2
55	FACS	2
60	FusionCatcher	2
73	QuadGT	2
164	Magnolya	2
187	Glide	2
194	HEM	2
217	GENIE3	2
226	UnSplicer	2
294	oneClickCGH	2
420	iASeq	2
444	SigFuge	2
463	Reprever	2
468	SAMBLASTER	2
588	TAPyR	2
702	Cross Validation	2
940	Banco de datos de biodiversidad del Ecuador	2
972	Iowa State University; Iowa; USA	2
1014	NPEBseq	2
1104	DSGseq	2
1170	WiggleTools	2
1178	tbvar	2
1199	seq2HLA	2
1202	GenoMiner	2
1205	GenomicTools	2
1212	BSSim	2
1222	OmicsOffice for NGS SeqSolve	2
1241	freeIbis	2
1280	BlindCall	2
1293	ChIPsim	2
1323	KAnalyze	2
1354	nnNorm	2
1385	LYSIS	2
1720	GERMLINE	2
1777	RSVSim	2
1780	SAMstrt	2
1833	ASprofile	2
1945	rSNPs MAPPER	2
2032	AffyPipe	2
2073	PyroHMMvar	2
2163	Matchprot	2
2710	leeHom	2
2730	TelSeq	2
2780	AliView	2
3046	DiNuP	2
3056	SASqPCR	2
3063	MPprimer	2
3138	PlantLoc	2
3174	QDNAseq	2
3259	Beta Cell Genomics Ontology	2
3269	ORFprimer	2
3292	OmicCircos	2
3325	MIPgen	2
3347	BlockClust	2
3978	JATAC	2
4114	Mercachem	2
4385	Squeezambler	2
4626	Hollings Cancer Center Tissue Biorepository and Research Pathology Services Shared Resource	2
4980	TemplateFilter	2
5120	RNA-SeQC	2
5253	AGE	2
5323	Coremine Medical	2
5372	MolBioLib	2
5394	PING	2
5405	CistromeFinder	2
5502	SOAP3	2
5541	cd-hit-454	2
5771	UCbase & miRfunc: Ultraconserved Sequences and miRNA Funciton Database	2
6192	estMOI	2
6195	FCROS	2
6785	mubiomics	2
6832	seqbias	2
6973	BAMStats	2
6975	MABMIS: Multi-Atlas Based Multi-Image Segmentation	2
7471	Peakzilla	2
7503	University of California, San Diego, Department of Pharmacology	2
7687	polyaPeak	2
7760	LEGER: the post-genome Database for Listeria Research	2
7911	S4: Structure-based Sequence Alignments of SCOP Superfamilies	2
7935	GenoTan	2
7941	SNP2NMD	2
8263	OnlineCall	2
8301	Merial/NIH Veterinary Scholars Program	2
8348	Webproanalyst	2
8839	Kawasaki Disease Dataset2	2
8872	genes2mind	2
8882	scrible	2
9113	SIBSIM	2
9138	DNABASER	2
9152	CHROMOSEG	2
9315	PASS PEDIGREE	2
9636	shortran	2
9727	CHOP Human Embryonic stem cell/induced pluripotent stem cell Core	2
9809	isomiRID	2
9861	Harvard Partners Research Computing Core	2
10053	AllSeq	2
10141	UTEP DNA Analysis Core Facility	2
10316	Enzyme Reaction Ontology for partial chemical perspectives	2
10474	ACEpepDB	2
10770	AgileVariantMapper	2
11019	Panavation	2
11799	G-compass	2
11840	QuorUM	2
11874	Joyent	2
11890	EBARDenovo	2
11900	RNAseqViewer	2
11905	Oqtans	2
11909	RseqFlow	2
11990	SIOMICS	2
11991	HTS Mappers	2
12476	USC Epigenome Center Data Production Facility	2
12607	Aptagen	2
12719	UAlbany Center for Functional Genomics Labs and Facilities	2
12963	TurboNorm	2
12998	BSmapper	2
13012	FishMicrosat	2
13036	cn.mops	2
13041	Bamformatics	2
13056	GENE-counter	2
13181	CancerMutationAnalysis	2
13190	CongrPE	2
13206	Telescoper	2
13247	eProbalign	2
13476	Metagrowth	2
14651	HIPPIE	2
14657	Genezilla	2
14731	Pilon	2
14932	PAML	2
14986	SOAPdenovo2	2
15008	BUSCO	2
15044	MedCalc	2
15501	FastTree	2
28	SNPSVM	1
35	RCBS PDB Software Tools	1
136	Project Halo	1
162	BLASTPLOT	1
185	F2DockClient	1
243	PSGInfer	1
348	Jnomics	1
357	PyroHMMsnp	1
404	Random findings from the data	1
449	stsPlots	1
511	BAIT	1
516	fourSig	1
541	MATCHCLIP	1
659	Bycom	1
675	TriageTools	1
682	FastUniq	1
691	FineSplice	1
1013	ASC	1
1087	AutoAssemblyD	1
1103	ParticleCall	1
1105	R453Plus1Toolbox	1
1172	SplicePlot	1
1177	HMMvar	1
1179	STRViper	1
1180	Breakway	1
1215	HiPipe	1
1279	CGHbase	1
1289	methylMnM	1
1294	Sherman	1
1322	waveTiling	1
1489	PDB2MultiGif	1
1634	Human Gene Trap Mutant Collection	1
1683	rSeqDiff	1
1703	rlsim	1
1722	Arabidopsis GeneNet Supplementary DataBase	1
1723	CNVrd2	1
1739	RNASeqBias	1
1788	TEMP	1
1809	HSA	1
1980	CanSNPer	1
2283	flowMatch	1
2308	RelocaTE	1
2330	UPR Analysis Resource Center Confocal Microscopy Core Laboratory	1
2353	HaploClique	1
2387	BEAT	1
2406	GenomeSmasher	1
2479	QualitySNPng	1
2685	sapFinder	1
2766	libCSAM	1
2791	ANDES	1
2801	Circleator	1
2972	MRFSEQ	1
3035	bwtool	1
3102	eQtlBma	1
3489	MetaSKAT	1
3903	Genewave	1
3953	Alacris Theranostics	1
4163	InsertionMapper	1
4268	PeaKDEck	1
4282	OHSU Biolibrary	1
4469	Spanki	1
4522	Kdetrees	1
4553	Science in Society Conference	1
4765	NucPosSimulator	1
4929	ClaMS	1
5079	MBCluster.Seq	1
5097	Cloudbreak	1
5116	UnoSeq	1
5174	CHAoS	1
5193	SPOT - Biological prioritization after a SNP association study	1
5330	CHANCE	1
5396	Binding and Expression Target Analysis	1
5520	MACE	1
5607	VAGUE	1
5826	SPLINTER	1
5867	PASSion	1
5913	dna-bison	1
5963	BLESS	1
6410	DupRecover	1
6653	ChIPXpress	1
6880	ArtificialFastqGenerator	1
6916	CROP	1
6998	GOblet	1
7016	neurospy	1
7042	LINKAGE - general pedigrees	1
7185	SNPSequer	1
8144	GoatMap Database	1
8193	Hybrid Pattern Library	1
8232	PrimerStudio	1
8548	SeqPig	1
9208	GGT	1
9301	MFCompress	1
9475	Fiber-tracking based on Finsler distance	1
9890	JSU Center for Bioinformatics and Computational Biology	1
9898	JSU Remote Sensing Core Laboratory	1
9974	OHSU Flow Cytometry Shared Resource	1
9984	OHSU Massively Parallel Sequencing Shared Resource	1
10400	Ontology of Homology and Related Concepts in Biology	1
10485	EULER-SR	1
10755	Velvet	1
10759	CRISP	1
10762	GAMES	1
10769	TRhist	1
10804	MutFinder	1
10807	SIMPLEX	1
10847	MicroMUMMIE	1
10887	TFBSGroup	1
10894	NucHunter	1
10915	aCGHtool	1
10978	TAD	1
10993	HNDC Enhanced NeuroImaging Core	1
11893	KisSplice	1
11910	GeneStitch	1
11969	ClubSub-P	1
12007	GenoREAD	1
12027	digitagCT	1
12032	FamAnn	1
12063	TE-locate	1
12090	AHA	1
12105	miRPlant	1
12107	Scalpel	1
12116	VirVarSeq	1
12126	cnvCapSeq	1
12129	PoolHap	1
12138	NESmapper	1
12194	SeqMatic	1
12244	WaveCNV	1
12497	Expression Analysis	1
12533	BioinfoTools	1
13002	QcReads	1
13018	Swift	1
13212	HeurAA	1
13217	DynamicProg	1
13241	CEM	1
13366	JAIL- Just Another Interface Library	1
13403	MED	1
13737	KAVIER	1
13844	ProteoGenex	1
13992	StatCrunch	1
14186	Functional Real-time Interactive Endogenous Neuromodulation and Decoding (FRIEND)	1
14323	nanoprobes.com	1
14405	CollecTF	1
14533	Type 2 Diabetes Knowledge Portal	1
14575	Desmond	1
14584	QmRLFS-finder	1
14618	SitePainter	1
14626	clValid	1
14654	REPCLASS	1
14655	Taxonomer	1
14656	PASA	1
14658	Analysis and Annotation Tool (AAT) Package	1
14659	EVidenceModeler	1
14666	Birmingham Metabolite Library	1
14676	Principal Components Analysis	1
14695	bio.tools	1
14732	Prokka	1
14740	PePPER Prokaryote Promoter Prediction	1
14744	Simulink	1
14808	Sage Science	1
14931	PAUP	1
14933	Hypermut	1
14934	Seq-Gen	1
14936	ProP Server	1
14964	Genome Aggregation Database	1
14988	Japanese Lamprey Genome Project	1
14989	Online Resource for Community Annotation of Eukaryotes	1
15009	Reefgenomics	1
15026	GapCloser	1
15027	RepeatModeler	1
15482	Encode	1
15491	lncRNAdb	1
